table_name,header,value,domain
Fee_Charges_20250918.csv,FeeAmount,1055662,MonetaryValue
amazon_delivery.csv,Drop_Latitude,22.573227,Coordinate
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,1004.0,Weight
new_dataset_renamed.csv,weight,0.671 kg,Weight
DOE_Building_Space_Usage_20250922.csv,Length,57.0,Dimension
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,983.0,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"27,258",Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,367376.0,MonetaryValue
Street_Pavement_Rating_20250922.csv,Shape_STLe,175.301391157,Dimension
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,61383.0,Weight
bath_EMY.csv,Temp,12.1000004,Temperature
GlobalLandTemperaturesByCountry.csv,AverageTemperature,-17.253,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,1734152.0,MonetaryValue
amazon_delivery.csv,Store_Longitude,76.984311,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,72002.0,MonetaryValue
DOE_Building_Space_Usage_20250922.csv,Width,9.0,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,96.1,Weight
Animal Dataset.csv,Weight (kg),Up to 800,Weight
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),15.9124,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,116028,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,3150.0,Weight
new_dataset_renamed.csv,weight.value,6.2 Lbs.,Weight
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,7884000.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,Y,219104.9056718945,Coordinate
penguins_size.csv,body_mass_g,4725.0,Weight
GlobalLandTemperaturesByCountry.csv,AverageTemperature,-22.907,Temperature
NYC_Parks_Monuments_20250922.csv,Y,199005.31955881417,Coordinate
human_vital_signs_dataset_2024.csv,Body Temperature,36.44342489959368,Temperature
human_vital_signs_dataset_2024.csv,Body Temperature,36.905126714726606,Temperature
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,154112.0,Weight
bath_EMY.csv,Temp,30.1000004,Temperature
new_dataset_renamed.csv,offers.price,9.19,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,201565.0,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,467.8,Weight
payment_amount_first_20000_rows.csv,payment_amount,76.53,MonetaryValue
new_dataset_renamed.csv,weight.value,3.11,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,46.8,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"10,030",Dimension
dataset.csv,Weight(Grams),1373,Weight
DOE_Building_Space_Usage_20250922.csv,Length,103.0,Dimension
Brooklyn_Bridge_Automated_Pedestrian_Counts_Demonstration_Project_20250922.csv,temperature,51.0,Temperature
qdq3-9eqn_first_20000_rows.csv,airtemp,76.4045,Temperature
dataset.csv,Weight(Grams),1324,Weight
amazon_delivery.csv,Store_Latitude,22.31279,Coordinate
NYC_Parks_Monuments_20250922.csv,Y,203992.13176363707,Coordinate
Good_Food_Purchasing_Data_20250918.csv,Total Cost,440.0,MonetaryValue
All Appliances.csv,actual_price,₹309,MonetaryValue
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,8977500,MonetaryValue
new_dataset_renamed.csv,offers.price,62.0,MonetaryValue
new_dataset_renamed.csv,weight.value,25.00 LBS,Weight
SOCR-HeightWeight.csv,Height(Inches),65.52533,Dimension
new_dataset_renamed.csv,weight.value,22.4,Weight
qdq3-9eqn_first_20000_rows.csv,airtemp,75.62266667,Temperature
Fee_Charges_20250918.csv,FeeAmount,13506624,MonetaryValue
qdq3-9eqn_first_20000_rows.csv,airtemp,77.36316667,Temperature
new_dataset_renamed.csv,weight,215.000000 kgs,Weight
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,20295.0,Weight
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,37776.0,MonetaryValue
new_dataset_renamed.csv,weight.value,0.95 kg,Weight
Brooklyn_Bridge_Automated_Pedestrian_Counts_Demonstration_Project_20250922.csv,temperature,66.0,Temperature
Animal Dataset.csv,Weight (kg),750-950,Weight
new_dataset_renamed.csv,depth.value,9.53,Dimension
Street_Pavement_Rating_20250922.csv,Shape_STLe,477.015406118,Dimension
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,205212.0,Weight
new_dataset_renamed.csv,height,178cm,Dimension
amazon_delivery.csv,Drop_Latitude,17.533216,Coordinate
NYC_Parks_Monuments_20250922.csv,X,982406.5141737164,Coordinate
bath_EMY.csv,Temp,2.29999995,Temperature
amazon_delivery.csv,Store_Longitude,77.015393,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,131.7,Weight
Good_Food_Purchasing_Data_20250918.csv,Total Cost,262122.0,MonetaryValue
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),0.44,Temperature
SOCR-HeightWeight.csv,Weight(Pounds),148.5007,Weight
SOCR-HeightWeight.csv,Height(Inches),69.95792,Dimension
qdq3-9eqn_first_20000_rows.csv,airtemp,82.60066667,Temperature
human_vital_signs_dataset_2024.csv,Body Temperature,36.31922632151623,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,4814,Dimension
dataset.csv,Weight(Grams),1350,Weight
Animal Dataset.csv,Weight (kg),2-40,Weight
human_vital_signs_dataset_2024.csv,Body Temperature,37.04273719261708,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,620099,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"10,408",Dimension
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),25.09865,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,58244.0,MonetaryValue
Street_Pavement_Rating_20250922.csv,Shape_STLe,284.938212115,Dimension
SOCR-HeightWeight.csv,Height(Inches),69.96302,Dimension
All Appliances.csv,actual_price,"₹4,600",MonetaryValue
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,2060500,MonetaryValue
new_dataset_renamed.csv,depth.value,17.4,Dimension
bath_EMY.csv,Temp,34.5999985,Temperature
Good_Food_Purchasing_Data_20250918.csv,Total Cost,383.0,MonetaryValue
SOCR-HeightWeight.csv,Height(Inches),65.48497,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,15963000.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Latitude,40.681506,Coordinate
qdq3-9eqn_first_20000_rows.csv,airtemp,69.59983333,Temperature
new_dataset_renamed.csv,offers.price,"33,90",MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,183.8,Weight
GlobalLandTemperaturesByCountry.csv,AverageTemperature,-2.477,Temperature
GlobalLandTemperaturesByCountry.csv,AverageTemperature,26.88000000000001,Temperature
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),25.0824,Temperature
human_vital_signs_dataset_2024.csv,Body Temperature,36.59756328308661,Temperature
All Appliances.csv,actual_price,"₹4,164",MonetaryValue
qdq3-9eqn_first_20000_rows.csv,airtemp,88.99533333,Temperature
bath_EMY.csv,Temp,21.6999998,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"108,625",Dimension
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),24.3888,Temperature
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,12618.0,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,1005613.0,Coordinate
Distribution_Sites_LCR_Monitoring_Results_20250922.csv,Temperature (°F),37,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,828.0,Weight
SOCR-HeightWeight.csv,Height(Inches),67.58253,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,482.4,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"8,020",Dimension
new_dataset_renamed.csv,offers.price,26.91,MonetaryValue
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),71000.0,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,3362,Dimension
Street_Pavement_Rating_20250922.csv,Shape_STLe,70.7227697696,Dimension
amazon_delivery.csv,Store_Longitude,80.257221,Coordinate
SOCR-HeightWeight.csv,Height(Inches),67.58847,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,427.3,Weight
new_dataset_renamed.csv,offers.price,"S/. 949,00",MonetaryValue
new_dataset_renamed.csv,offers.price,449.08,MonetaryValue
amazon_delivery.csv,Drop_Latitude,30.935204,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,"7,472",Dimension
new_dataset_renamed.csv,depth.value,5.9,Dimension
new_dataset_renamed.csv,height,5'5,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,1905,Dimension
SOCR-HeightWeight.csv,Weight(Pounds),122.7538,Weight
DOE_Building_Space_Usage_20250922.csv,Length,66.0,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Longitude,-73.913939,Coordinate
new_dataset_renamed.csv,height.value,196.0,Dimension
DOE_Building_Space_Usage_20250922.csv,Length,83.0,Dimension
SOCR-HeightWeight.csv,Weight(Pounds),131.342,Weight
Street_Pavement_Rating_20250922.csv,Shape_STLe,255.095755651,Dimension
Fee_Charges_20250918.csv,FeeAmount,438586,MonetaryValue
amazon_delivery.csv,Drop_Longitude,78.367554,Coordinate
NYC_Parks_Monuments_20250922.csv,X,989190.798177302,Coordinate
amazon_delivery.csv,Drop_Latitude,13.044264,Coordinate
qdq3-9eqn_first_20000_rows.csv,airtemp,67.628,Temperature
NYC_Parks_Monuments_20250922.csv,X,980210.7305075526,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,1599000.0,MonetaryValue
Fee_Charges_20250918.csv,FeeAmount,187714,MonetaryValue
new_dataset_renamed.csv,depth.value,5.8,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,"5,157",Dimension
SOCR-HeightWeight.csv,Height(Inches),67.61468,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,212778.0,Coordinate
Fee_Charges_20250918.csv,FeeAmount,291044,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"45,400",Dimension
DSNY_Salt_Usage_20250918.csv,Total Tons,4942,Weight
human_vital_signs_dataset_2024.csv,Body Temperature,37.36696517529453,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"1,121",Dimension
new_dataset_renamed.csv,weight.value,16.07 LBS,Weight
Fee_Charges_20250918.csv,FeeAmount,13833266,MonetaryValue
penguins_size.csv,body_mass_g,4050.0,Weight
new_dataset_renamed.csv,geo.latitude,12.085975,Coordinate
payment_amount_first_20000_rows.csv,payment_amount,178.04,MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,55915.0,MonetaryValue
amazon_delivery.csv,Drop_Longitude,73.038493,Coordinate
new_dataset_renamed.csv,geo.latitude,25.806143,Coordinate
new_dataset_renamed.csv,offers.price,"S/. 175,00",MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Longitude,-73.862032,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,460.1,Weight
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),22.32785,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,90.0,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,8.4,Weight
new_dataset_renamed.csv,depth.value,17.75,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,650.4,Weight
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),19.83435,Temperature
SOCR-HeightWeight.csv,Height(Inches),68.85426,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,87313.0,MonetaryValue
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),422469.0,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,Total Cost,409519.0,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"9,063",Dimension
new_dataset_renamed.csv,geo.latitude,153.3657611,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,156852.0,Coordinate
SOCR-HeightWeight.csv,Weight(Pounds),115.4263,Weight
new_dataset_renamed.csv,geo.latitude,51.2712049,Coordinate
Street_Pavement_Rating_20250922.csv,Shape_STLe,146.544604465,Dimension
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),24.8639,Temperature
Street_Pavement_Rating_20250922.csv,Shape_STLe,114.413014885,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,33344657.0,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,650.1,Weight
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,249999,MonetaryValue
qdq3-9eqn_first_20000_rows.csv,airtemp,90.84066667,Temperature
NYC_Parks_Monuments_20250922.csv,Y,200967.6266578138,Coordinate
GlobalLandTemperaturesByCountry.csv,AverageTemperature,-21.633000000000003,Temperature
New_York_City_Climate_Projections__Temperature_and_Precipitation_20250922.csv,Mean Temperature,+5.1°F (+6.2°F to +10°F) +12.1°F,Temperature
new_dataset_renamed.csv,weight.value,17.00 LBS,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,1010257.0,Coordinate
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),26.54615,Temperature
amazon_delivery.csv,Store_Longitude,78.379347,Coordinate
payment_amount_first_20000_rows.csv,payment_amount,76.4,MonetaryValue
new_dataset_renamed.csv,weight,400.00 KGS,Weight
bath_EMY.csv,Temp,-1.8,Temperature
Brooklyn_Bridge_Automated_Pedestrian_Counts_Demonstration_Project_20250922.csv,temperature,48.0,Temperature
Street_Pavement_Rating_20250922.csv,Shape_STLe,104.404003726,Dimension
new_dataset_renamed.csv,geo.latitude,9.191113,Coordinate
qdq3-9eqn_first_20000_rows.csv,airtemp,80.31583333,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,1063.0,Weight
NYC_Parks_Monuments_20250922.csv,Y,218972.99714306,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,"9,449",Dimension
human_vital_signs_dataset_2024.csv,Body Temperature,36.0584648159757,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,1009968.0,Coordinate
GlobalLandTemperaturesByCountry.csv,AverageTemperature,4.889999999999999,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,985725.0,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Latitude,40.710488,Coordinate
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,2112.0,Weight
DOE_Building_Space_Usage_20250922.csv,Width,90.0,Dimension
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),10915000.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Longitude,-73.739071,Coordinate
All Appliances.csv,actual_price,"₹3,790",MonetaryValue
SOCR-HeightWeight.csv,Weight(Pounds),121.9078,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,1013732.0,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Longitude,-73.793668,Coordinate
new_dataset_renamed.csv,depth.value,7.36,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Latitude,40.706737,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,1019513.0,Coordinate
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,1070.0,Weight
new_dataset_renamed.csv,weight,0.50 KGS,Weight
SOCR-HeightWeight.csv,Height(Inches),67.47153,Dimension
new_dataset_renamed.csv,geo.latitude,17.82576,Coordinate
payment_amount_first_20000_rows.csv,payment_amount,90.68,MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,163077.0,MonetaryValue
new_dataset_renamed.csv,weight,3350 pound,Weight
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),22.4,Temperature
NYC_Parks_Monuments_20250922.csv,Y,217274.4178630561,Coordinate
DOE_Building_Space_Usage_20250922.csv,Length,27.0,Dimension
payment_amount_first_20000_rows.csv,payment_amount,129.99,MonetaryValue
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),4535.0,MonetaryValue
human_vital_signs_dataset_2024.csv,Body Temperature,36.280225521978856,Temperature
All Appliances.csv,actual_price,"₹5,995",MonetaryValue
amazon_delivery.csv,Drop_Longitude,80.319775,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,3417,Dimension
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),12.723,Temperature
new_dataset_renamed.csv,weight.value,0.67,Weight
amazon_delivery.csv,Store_Latitude,12.975377,Coordinate
new_dataset_renamed.csv,height,6.14 ft,Dimension
new_dataset_renamed.csv,depth.value,7.76,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,336639.0,MonetaryValue
DOE_Building_Space_Usage_20250922.csv,Width,190.0,Dimension
GlobalLandTemperaturesByCountry.csv,AverageTemperature,7.861999999999999,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,13034.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,Y,213256.98265647888,Coordinate
bath_EMY.csv,Temp,7.4000001,Temperature
amazon_delivery.csv,Drop_Longitude,85.405486,Coordinate
new_dataset_renamed.csv,depth.value,8.46,Dimension
Distribution_Sites_LCR_Monitoring_Results_20250922.csv,Temperature (°F),57,Temperature
new_dataset_renamed.csv,weight.value,"0,07",Weight
NYC_Parks_Monuments_20250922.csv,X,1012517.9172053932,Coordinate
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),123200.0,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"34,270",Dimension
new_dataset_renamed.csv,depth.value,20.1,Dimension
amazon_delivery.csv,Drop_Latitude,30.350722,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,2920000.0,MonetaryValue
new_dataset_renamed.csv,offers.price,CHF 95.00,MonetaryValue
amazon_delivery.csv,Drop_Longitude,73.175081,Coordinate
new_dataset_renamed.csv,depth.value,6.1,Dimension
NYC_Parks_Monuments_20250922.csv,Y,181846.2226434797,Coordinate
human_vital_signs_dataset_2024.csv,Body Temperature,37.486346048531416,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,182947.0,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,74942.0,MonetaryValue
new_dataset_renamed.csv,depth.value,55.54,Dimension
new_dataset_renamed.csv,depth.value,1.63,Dimension
new_dataset_renamed.csv,geo.latitude,52.2900009155,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,561504.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,X,992524.0142798872,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,2866256.0,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,329.5,Weight
amazon_delivery.csv,Drop_Longitude,75.893013,Coordinate
human_vital_signs_dataset_2024.csv,Body Temperature,36.2751841958916,Temperature
new_dataset_renamed.csv,geo.latitude,55.0954573,Coordinate
NYC_Parks_Monuments_20250922.csv,Y,148300.21755714717,Coordinate
SOCR-HeightWeight.csv,Weight(Pounds),125.1308,Weight
GlobalLandTemperaturesByCountry.csv,AverageTemperature,21.715,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,1051242.0,Coordinate
qdq3-9eqn_first_20000_rows.csv,airtemp,56.85566667,Temperature
GlobalLandTemperaturesByCountry.csv,AverageTemperature,20.096,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,1004782.0,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,100797.0,MonetaryValue
amazon_delivery.csv,Drop_Latitude,27.053987,Coordinate
NYC_Parks_Monuments_20250922.csv,X,992207.0733127148,Coordinate
Fee_Charges_20250918.csv,FeeAmount,17636169,MonetaryValue
NYC_Parks_Monuments_20250922.csv,X,1048222.3720430584,Coordinate
amazon_delivery.csv,Store_Longitude,75.364792,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,77520.0,MonetaryValue
new_dataset_renamed.csv,weight,167 lb (76 kg),Weight
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),1415000.0,MonetaryValue
new_dataset_renamed.csv,geo.latitude,-92.51822,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,179131.0,Coordinate
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,6.0,Weight
NYC_Parks_Monuments_20250922.csv,X,997333.7297260612,Coordinate
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),35745.0,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,317.2,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"4,824",Dimension
bath_EMY.csv,Temp,25.6999998,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,X Coordinate,988127.0,Coordinate
SOCR-HeightWeight.csv,Weight(Pounds),112.4972,Weight
SOCR-HeightWeight.csv,Height(Inches),65.15809,Dimension
Good_Food_Purchasing_Data_20250918.csv,Total Weight in lbs,63600.0,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,47.1,Weight
new_dataset_renamed.csv,weight.value,3.75,Weight
New_York_City_Climate_Projections__Temperature_and_Precipitation_20250922.csv,Mean Temperature,+2.7°F (+3.6°F to +6.4°F) +7.7°F,Temperature
GlobalLandTemperaturesByCountry.csv,AverageTemperature,-11.927,Temperature
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),14.3157,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,6570000,MonetaryValue
new_dataset_renamed.csv,height,"5' 7\"" (171 厘米)",Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"4,587",Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,72357.0,MonetaryValue
penguins_size.csv,body_mass_g,5450.0,Weight
GlobalLandTemperaturesByCountry.csv,AverageTemperature,-14.884,Temperature
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),18.139,Temperature
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),51523.0,MonetaryValue
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),22.1227,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,2331901,MonetaryValue
human_vital_signs_dataset_2024.csv,Body Temperature,36.32473019236518,Temperature
new_dataset_renamed.csv,weight,10.00 lbs,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,"8,916",Dimension
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),16.4731,Temperature
Animal Dataset.csv,Weight (kg),Up to 1.5,Weight
payment_amount_first_20000_rows.csv,payment_amount,131.43,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,201120.0,Coordinate
GlobalLandTemperaturesByCountry.csv,AverageTemperature,32.891,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,1503,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,2678,Dimension
New_York_City_Council_Discretionary_Funding_20250918.csv,Amount ($),7053.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,247264.0,Coordinate
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,845148,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,"7,480",Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,12297782.0,MonetaryValue
new_dataset_renamed.csv,height,">5'4\"" - 5'6\"" [160cm - 170cm]",Dimension
NYC_Parks_Monuments_20250922.csv,X,979241.6947159768,Coordinate
qdq3-9eqn_first_20000_rows.csv,airtemp,83.23616667,Temperature
penguins_size.csv,body_mass_g,3400.0,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,PAPERTONS,98.4,Weight
new_dataset_renamed.csv,offers.price,$64,MonetaryValue
GlobalLandTemperaturesByCountry.csv,AverageTemperature,34.063,Temperature
qdq3-9eqn_first_20000_rows.csv,airtemp,80.413,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Latitude,40.772752,Coordinate
new_dataset_renamed.csv,depth.value,32.44,Dimension
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),9.3,Temperature
new_dataset_renamed.csv,offers.price,37.68,MonetaryValue
SOCR-HeightWeight.csv,Weight(Pounds),126.9057,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,LAND SQUARE FEET,"180,679",Dimension
All Appliances.csv,actual_price,"₹2,149",MonetaryValue
Animal Dataset.csv,Weight (kg),2.5-4,Weight
Harbor_Water_Quality_20250922.csv,Top Sample Temperature (ºC),26.31,Temperature
new_dataset_renamed.csv,offers.price,13.87,MonetaryValue
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,SALE PRICE,1700000,MonetaryValue
Air_Quality_Testing_at_Saratoga_Village_20250922.csv,Temp1 (°F),75.4,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y Coordinate,205739.0,Coordinate
amazon_delivery.csv,Store_Longitude,77.696664,Coordinate
human_vital_signs_dataset_2024.csv,Body Temperature,37.14484578615421,Temperature
DOE_Building_Space_Usage_20250922.csv,Length,121.0,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Latitude,40.761415,Coordinate
