table_name,header,value,domain
qdq3-9eqn_first_20000_rows.csv,Body Temperature,80.26366667,Temperature
amazon_delivery.csv,Longitude,73.793572,Coordinate
GlobalLandTemperaturesByCountry.csv,airtemp,4.6000000000000005,Temperature
NYC_Parks_Monuments_20250922.csv,Y,254601.55974406004,Coordinate
qdq3-9eqn_first_20000_rows.csv,BodyTemp,54.4875,Temperature
GlobalLandTemperaturesByCountry.csv,ClimaTemp,1.5870000000000002,Temperature
qdq3-9eqn_first_20000_rows.csv,TempMeasure,82.16,Temperature
DSNY_Salt_Usage_20250918.csv,Tonnage,6243,Weight
GlobalLandTemperaturesByCountry.csv,Heat,32.399,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,l0ng_val,-74.007233,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,pricePERkg,398617.0,MonetaryValue
penguins_size.csv,Tons@,4925.0,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Coord_Y,-73.76985,Coordinate
human_vital_signs_dataset_2024.csv,Thermal,36.94991861513725,Temperature
new_dataset_renamed.csv,cst_value,2266.0,MonetaryValue
qdq3-9eqn_first_20000_rows.csv,avgT_num,88.63583333,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Amount ($),801000.0,MonetaryValue
All Appliances.csv,Fee,"₹14,600",MonetaryValue
amazon_delivery.csv,Coord_Y,22.587186,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Extent,"64,068",Dimension
SOCR-HeightWeight.csv,height.value,66.59265,Dimension
new_dataset_renamed.csv,GPS_Y,27.697595,Coordinate
bath_EMY.csv,Thermal,9.1000004,Temperature
DOE_Building_Space_Usage_20250922.csv,height,192.0,Dimension
NYC_Parks_Monuments_20250922.csv,X,1017280.9867474736,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,cord_val_,-74.076637,Coordinate
All Appliances.csv,Amount ($),₹955,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,NetWeight,1256.9,Weight
Street_Pavement_Rating_20250922.csv,LAND SQUARE FEET,102.10754463,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,x_gross_LOAD,1562.5,Weight
payment_amount_first_20000_rows.csv,Payable,176.97,MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,fare__,262666.0,MonetaryValue
new_dataset_renamed.csv,Tons@,0.54,Weight
SOCR-HeightWeight.csv,Area,66.53787,Dimension
NYC_Parks_Monuments_20250922.csv,GPS_Y,991577.1976039708,Coordinate
new_dataset_renamed.csv,body_mass_g,1.3125,Weight
NYC_Parks_Monuments_20250922.csv,2022_locRef,991987.7187645584,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,"187,465",Dimension
Street_Pavement_Rating_20250922.csv,Length,279.880147792,Dimension
SOCR-HeightWeight.csv,lenVal_cm,69.87665,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,kg_per_unit,361.0,Weight
new_dataset_renamed.csv,Mass,0.03 kg,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,x_gross_LOAD,210.6,Weight
new_dataset_renamed.csv,GeoX,39.9522188,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,cm_val_2,"1,348",Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,payment_amount,38642.0,MonetaryValue
SOCR-HeightWeight.csv,dimension,67.74481,Dimension
Street_Pavement_Rating_20250922.csv,dimension,260.524644034,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Value,257629.0,MonetaryValue
Fee_Charges_20250918.csv,prezzo_€,17646436,MonetaryValue
qdq3-9eqn_first_20000_rows.csv,Heat,78.98566667,Temperature
SOCR-HeightWeight.csv,Breadth,67.45204,Dimension
new_dataset_renamed.csv,CargoWeight,136lb,Weight
qdq3-9eqn_first_20000_rows.csv,Heat,87.138,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,REVISED TAXABLE VALUE,166500,MonetaryValue
GlobalLandTemperaturesByCountry.csv,Tscale,-11.91,Temperature
new_dataset_renamed.csv,ORIGINAL MARKET VALUE,54.05,MonetaryValue
GlobalLandTemperaturesByCountry.csv,Temperature (°F),18.06600000000001,Temperature
DOE_Building_Space_Usage_20250922.csv,Depth,214.0,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Breadth,"5,511",Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,val_misura,16165,Dimension
Harbor_Water_Quality_20250922.csv,temperature,22.4488,Temperature
new_dataset_renamed.csv,kg_per_unit,0.32,Weight
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,payment_amount,389285.0,MonetaryValue
All Appliances.csv,actual_price,"₹5,290",MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,WeightVal,2536.0,Weight
new_dataset_renamed.csv,d_loc_1,-84.405158,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Longitude,219495.0,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,latVALx2,1018265.0,Coordinate
All Appliances.csv,Fee,"₹20,390",MonetaryValue
amazon_delivery.csv,Coord_X,88.352885,Coordinate
new_dataset_renamed.csv,Shape_STLe,5.25,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Coord_Y,1004326.0,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Extent,4999,Dimension
new_dataset_renamed.csv,body_mass_g,206lb,Weight
new_dataset_renamed.csv,GROSS SQUARE FEET,19.25,Dimension
amazon_delivery.csv,l0ng_val,17.502819,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Breadth,1243,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,gps__POS?,-73.996008,Coordinate
Harbor_Water_Quality_20250922.csv,TempVal,1.27,Temperature
new_dataset_renamed.csv,PAPERTONS,1.65,Weight
payment_amount_first_20000_rows.csv,Price,96.17,MonetaryValue
SOCR-HeightWeight.csv,height.value,64.02042,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Unit Price,139946.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,geo.latitude,1000061.5789291412,Coordinate
new_dataset_renamed.csv,prc__val$?,462.0,MonetaryValue
human_vital_signs_dataset_2024.csv,sens5Temp,36.44034386358427,Temperature
new_dataset_renamed.csv,prezzo_€,12.36,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,x_gross_LOAD,211536.0,Weight
Distribution_Sites_LCR_Monitoring_Results_20250922.csv,t_C_Val,36,Temperature
new_dataset_renamed.csv,GrossWeight,0.47500000000000003,Weight
qdq3-9eqn_first_20000_rows.csv,TempF,87.18666667,Temperature
Distribution_Sites_LCR_Monitoring_Results_20250922.csv,Temperature (°F),60,Temperature
human_vital_signs_dataset_2024.csv,Top Sample Temperature (ºC),36.011098042512984,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Charge,31450.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,GPS_X,40.572239,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,depthX??,580,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,GPS_Y,40.690917,Coordinate
DSNY_Salt_Usage_20250918.csv,Tonnage,1280,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Shape_STLe,"16,383",Dimension
NYC_Parks_Monuments_20250922.csv,_mapXYz_point001,987306.6523393096,Coordinate
Good_Food_Purchasing_Data_20250918.csv,x_gross_LOAD,33012.0,Weight
new_dataset_renamed.csv,X,16.5407299,Coordinate
qdq3-9eqn_first_20000_rows.csv,airtemp,74.11333333,Temperature
new_dataset_renamed.csv,Payable,14192,MonetaryValue
SOCR-HeightWeight.csv,depthX??,65.23296,Dimension
Good_Food_Purchasing_Data_20250918.csv,MarketPrice,538935.0,MonetaryValue
amazon_delivery.csv,l0ng_val,75.844893,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Volume,"278,821",Dimension
amazon_delivery.csv,Store_Longitude,75.886362,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,fund_amt£,73471.0,MonetaryValue
bath_EMY.csv,tmp_read_y,26.9499998,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,REVISED TAXABLE VALUE,44021.0,MonetaryValue
human_vital_signs_dataset_2024.csv,airtemp,36.45859015282946,Temperature
new_dataset_renamed.csv,UnitCost,$50.00,MonetaryValue
payment_amount_first_20000_rows.csv,MarketPrice,126.38,MonetaryValue
Street_Pavement_Rating_20250922.csv,widht_inchxx,240.991689925,Dimension
new_dataset_renamed.csv,widht_inchxx,3.92,Dimension
new_dataset_renamed.csv,Height(Inches),"1,72 m",Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Long,1038265.0,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,Weight (kg),200.8,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,190.8,Weight
bath_EMY.csv,Temp1 (°F),20.0999994,Temperature
amazon_delivery.csv,X,88.452504,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Length,"3,860",Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,d_loc_1,-73.805595,Coordinate
SOCR-HeightWeight.csv,kg_per_unit,130.411,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,GROSS SQUARE FEET,"198,375",Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height,129097,Dimension
SOCR-HeightWeight.csv,Extent,69.95913,Dimension
new_dataset_renamed.csv,Total Weight in lbs,0.05 lb,Weight
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,ratEval_usd_,6434975,MonetaryValue
GlobalLandTemperaturesByCountry.csv,airtemp,-7.951,Temperature
new_dataset_renamed.csv,Price,93.08,MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,fare__,1615916.0,MonetaryValue
qdq3-9eqn_first_20000_rows.csv,Mean Temperature,55.11783333,Temperature
new_dataset_renamed.csv,Weight(Grams),0.55,Weight
new_dataset_renamed.csv,Total Tons,5.87 kg,Weight
amazon_delivery.csv,co0rd__x1,19.1793,Coordinate
new_dataset_renamed.csv,GeoY,49.4150717,Coordinate
new_dataset_renamed.csv,Long,-32.926907,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Length,"215,595",Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,GeoY,181837.0,Coordinate
Street_Pavement_Rating_20250922.csv,Length,135.474312145,Dimension
Harbor_Water_Quality_20250922.csv,AvgTemp,21.8115,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,SALE PRICE,505620.0,MonetaryValue
new_dataset_renamed.csv,Amount ($),20.99,MonetaryValue
amazon_delivery.csv,Geo_Lat,-15.5696,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,hght_ft,"14,231",Dimension
GlobalLandTemperaturesByCountry.csv,temperature,-2.0060000000000007,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Fee,131343.0,MonetaryValue
GlobalLandTemperaturesByCountry.csv,sens5Temp,-5.494,Temperature
Good_Food_Purchasing_Data_20250918.csv,prezzo_€,29254.0,MonetaryValue
SOCR-HeightWeight.csv,Total Tons,146.4177,Weight
Animal Dataset.csv,net_Wgt_Val,65-90,Weight
amazon_delivery.csv,Latitude,73.837423,Coordinate
new_dataset_renamed.csv,GrossWeight,2.63,Weight
new_dataset_renamed.csv,Span,161.0,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,sub?wgth_lbs,176.6,Weight
All Appliances.csv,prc__val$?,"₹5,445",MonetaryValue
new_dataset_renamed.csv,Unit Price,22.58,MonetaryValue
NYC_Parks_Monuments_20250922.csv,latVALx2,984423.8890759648,Coordinate
bath_EMY.csv,Tscale,11.6000004,Temperature
amazon_delivery.csv,PositionY,26.611547,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,CostUSD,118971.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,co0rd__x1,194876.45708164573,Coordinate
bath_EMY.csv,Tscale,22.5,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,val_misura,2082,Dimension
amazon_delivery.csv,Drop_Latitude,0.05,Coordinate
payment_amount_first_20000_rows.csv,Total Cost,125.5,MonetaryValue
amazon_delivery.csv,geo.latitude,15.628603,Coordinate
New_York_City_Climate_Projections__Temperature_and_Precipitation_20250922.csv,BodyTemp,75.5°F,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,amnt_£,1646000.0,MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,ORIGINAL MARKET VALUE,219664.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,col_l,40.713654,Coordinate
human_vital_signs_dataset_2024.csv,Heat,36.187719324574,Temperature
Harbor_Water_Quality_20250922.csv,warmth_lvl1_C,1.7,Temperature
DSNY_Monthly_Tonnage_Data_20250918.csv,WGT,179.9,Weight
NYC_Parks_Monuments_20250922.csv,gps__POS?,164609.6659093052,Coordinate
payment_amount_first_20000_rows.csv,SALE PRICE,130.31,MonetaryValue
Street_Pavement_Rating_20250922.csv,dim_01,280.181344879,Dimension
new_dataset_renamed.csv,Store_Latitude,-33.4230473,Coordinate
New_York_City_Council_Discretionary_Funding_20250918.csv,Value,18607.0,MonetaryValue
new_dataset_renamed.csv,col_l,116.4440969,Coordinate
new_dataset_renamed.csv,Total Cost,56.81,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,cap__Kg,996.3,Weight
DOE_Building_Space_Usage_20250922.csv,Measure,61.0,Dimension
new_dataset_renamed.csv,REVISED TAXABLE VALUE,24.33,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,amnt_£,217913.0,MonetaryValue
Harbor_Water_Quality_20250922.csv,TempMeasure,4.57,Temperature
new_dataset_renamed.csv,lbs:l0ad_val,6.812 kg,Weight
DSNY_Monthly_Tonnage_Data_20250918.csv,weight,1375.6,Weight
GlobalLandTemperaturesByCountry.csv,Temp1 (°F),11.392,Temperature
new_dataset_renamed.csv,depth.value,3.46,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,WeightVal,11.0,Weight
Harbor_Water_Quality_20250922.csv,Heat,23.1772,Temperature
amazon_delivery.csv,cord_val_,75.964377,Coordinate
Harbor_Water_Quality_20250922.csv,TempMeasure,27.09,Temperature
SOCR-HeightWeight.csv,dim_01,67.09869,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,WeightVal,176.7,Weight
payment_amount_first_20000_rows.csv,cst_value,122.79,MonetaryValue
DOE_Building_Space_Usage_20250922.csv,Extent,137.0,Dimension
SOCR-HeightWeight.csv,Scale,63.95804,Dimension
Brooklyn_Bridge_Automated_Pedestrian_Counts_Demonstration_Project_20250922.csv,Body Temperature,28.0,Temperature
SOCR-HeightWeight.csv,Range,69.01892,Dimension
DOE_Building_Space_Usage_20250922.csv,Width,163.0,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,geo.latitude,40.685993,Coordinate
amazon_delivery.csv,Y Coordinate,10.013064,Coordinate
GlobalLandTemperaturesByCountry.csv,warmth_lvl1_C,-16.407999999999998,Temperature
Street_Pavement_Rating_20250922.csv,Scale,677.446122984,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Width,"17,100",Dimension
GlobalLandTemperaturesByCountry.csv,meantempm,-0.7939999999999996,Temperature
SOCR-HeightWeight.csv,Volume,65.08001,Dimension
Street_Pavement_Rating_20250922.csv,Area,65.2756361976,Dimension
SOCR-HeightWeight.csv,height.value,67.68745,Dimension
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,chrgUsd1,3000000,MonetaryValue
new_dataset_renamed.csv,Value,73.61,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,Tonnage,510.1,Weight
new_dataset_renamed.csv,co0rd__x1,50.91416,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,fund_amt£,89407.0,MonetaryValue
SOCR-HeightWeight.csv,Length,67.02932,Dimension
new_dataset_renamed.csv,dim_01,"5' 8\"" (173 cm)",Dimension
new_dataset_renamed.csv,Shape_STLe,1.5,Dimension
Animal Dataset.csv,Tons@,Up to 166,Weight
amazon_delivery.csv,X,26.54,Coordinate
Harbor_Water_Quality_20250922.csv,BodyTemp,24.18,Temperature
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Value,3784000.0,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Range,"1,926",Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,Total Tons,156.3,Weight
Good_Food_Purchasing_Data_20250918.csv,Weight(Grams),10272.0,Weight
new_dataset_renamed.csv,SALE PRICE,6.65,MonetaryValue
SOCR-HeightWeight.csv,net_Wgt_Val,126.4537,Weight
bath_EMY.csv,sens5Temp,29.6000004,Temperature
Fee_Charges_20250918.csv,chrgUsd1,326244,MonetaryValue
GlobalLandTemperaturesByCountry.csv,BodyTemp,8.824,Temperature
Street_Pavement_Rating_20250922.csv,unnamed_m_0,879.668042261,Dimension
qdq3-9eqn_first_20000_rows.csv,TempC,65.8365,Temperature
amazon_delivery.csv,col_l,80.315628,Coordinate
Fee_Charges_20250918.csv,Value,382621,MonetaryValue
NYC_Parks_Monuments_20250922.csv,X Coordinate,992032.3679534644,Coordinate
Fee_Charges_20250918.csv,chrgUsd1,15268381,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Volume,"14,567",Dimension
SOCR-HeightWeight.csv,hght_ft,68.52587,Dimension
amazon_delivery.csv,Store_Latitude,31.045562,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Lat,40.764459,Coordinate
new_dataset_renamed.csv,GeoX,55.5193927,Coordinate
new_dataset_renamed.csv,PAPERTONS,0.8300000000000001,Weight
human_vital_signs_dataset_2024.csv,calore_C°,36.31604068180685,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Area,"13,205",Dimension
Street_Pavement_Rating_20250922.csv,Width,257.739296731,Dimension
Fee_Charges_20250918.csv,fare__,442012,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,prezzo_€,52503.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,geo.latitude,993973.3407775612,Coordinate
amazon_delivery.csv,GPS_Y,76.972076,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Geo_Long,40.717588,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Drop_Latitude,40.84427,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,MarketPrice,240447.0,MonetaryValue
NYC_Parks_Monuments_20250922.csv,Drop_Longitude,992162.5241892188,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,height,137628,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,DollarAmount,934502.0,MonetaryValue
SOCR-HeightWeight.csv,GROSS SQUARE FEET,68.23574,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Scale,"2,200",Dimension
Harbor_Water_Quality_20250922.csv,temperature,9.33,Temperature
new_dataset_renamed.csv,Span,60.0,Dimension
human_vital_signs_dataset_2024.csv,AirTemp,37.06870332636809,Temperature
Brooklyn_Bridge_Automated_Pedestrian_Counts_Demonstration_Project_20250922.csv,tmp_read_y,30.0,Temperature
amazon_delivery.csv,geo.latitude,23.294631,Coordinate
DOE_Building_Space_Usage_20250922.csv,cm_val_2,125.0,Dimension
new_dataset_renamed.csv,Weight(Grams),18.0 oz,Weight
new_dataset_renamed.csv,c_we1ght_gr,2.496 kg,Weight
NYC_Parks_Monuments_20250922.csv,Coord_X,1029984.6568781435,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,offers.price,1474611.0,MonetaryValue
JaipurRawData3.csv,Heat,10,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Measure,"19,002",Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,fare__,15847.0,MonetaryValue
new_dataset_renamed.csv,weight.value,0.444 kg,Weight
bath_EMY.csv,AvgTemp,8.5999999,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Width,30125,Dimension
SOCR-HeightWeight.csv,hght_ft,69.07214,Dimension
bath_EMY.csv,Temperature (°F),28.99999905,Temperature
amazon_delivery.csv,Long,75.804257,Coordinate
new_dataset_renamed.csv,UnitCost,3.33,MonetaryValue
amazon_delivery.csv,gps__POS?,81.834236,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,geo.latitude,1006727.0,Coordinate
SOCR-HeightWeight.csv,Size,65.33383,Dimension
amazon_delivery.csv,Y,81.902616,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Area,"5,780",Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Scale,"2,614",Dimension
new_dataset_renamed.csv,GrossWeight,47.0,Weight
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y,1006471.0,Coordinate
amazon_delivery.csv,Coord_X,17.431028,Coordinate
human_vital_signs_dataset_2024.csv,airtemp,36.99282994717505,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,val_misura,9790,Dimension
qdq3-9eqn_first_20000_rows.csv,tmp_valX,79.38516667,Temperature
new_dataset_renamed.csv,Weight(Grams),1.217,Weight
bath_EMY.csv,Thermal,21.9499998,Temperature
Harbor_Water_Quality_20250922.csv,Mean Temperature,0.47,Temperature
Harbor_Water_Quality_20250922.csv,tmp_read_y,6.13,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,2022_locRef,-73.883925,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,depth.value,"1,533",Dimension
Harbor_Water_Quality_20250922.csv,avgT_num,27.53,Temperature
Harbor_Water_Quality_20250922.csv,sens5Temp,27.7331,Temperature
SOCR-HeightWeight.csv,WeightVal,127.9307,Weight
new_dataset_renamed.csv,sub?wgth_lbs,2.90 LBS,Weight
All Appliances.csv,SALE PRICE,"₹57,300",MonetaryValue
qdq3-9eqn_first_20000_rows.csv,Tscale,82.60633333,Temperature
CityStore_-_The_Official_Store_of_the_City_of_New_York_20250918.csv,cst_value,25.0,MonetaryValue
Fee_Charges_20250918.csv,ratEval_usd_,120739,MonetaryValue
SOCR-HeightWeight.csv,height.value,70.70642,Dimension
New_York_City_Council_Discretionary_Funding_20250918.csv,prc__val$?,6428.0,MonetaryValue
penguins_size.csv,WeightVal,5200.0,Weight
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Fee,224457.0,MonetaryValue
SOCR-HeightWeight.csv,Breadth,69.62967,Dimension
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,Y,1031409.0,Coordinate
Distribution_Sites_LCR_Monitoring_Results_20250922.csv,tmp_read_y,44,Temperature
NYC_Parks_Monuments_20250922.csv,Geo_Lat,991875.5070467144,Coordinate
NYC_Parks_Monuments_20250922.csv,GPS_Y,260397.37033089995,Coordinate
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,widht_inchxx,1277,Dimension
new_dataset_renamed.csv,LAND SQUARE FEET,19.1,Dimension
new_dataset_renamed.csv,Weight(Pounds),1.02 Kg.,Weight
GlobalLandTemperaturesByCountry.csv,Body Temperature,13.505,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,breadTH,4294,Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,DollarAmount,370561.0,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,CargoWeight,19665.0,Weight
human_vital_signs_dataset_2024.csv,tmp_valX,36.89834586714193,Temperature
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,GeoY,216179.0,Coordinate
Harbor_Water_Quality_20250922.csv,avgT_num,26,Temperature
amazon_delivery.csv,co0rd__x1,88.523187,Coordinate
qdq3-9eqn_first_20000_rows.csv,warmth_lvl1_C,77.6105,Temperature
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Height(Inches),2015,Dimension
All Appliances.csv,Amount ($),"₹4,689",MonetaryValue
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,Price,68213.0,MonetaryValue
DSNY_Monthly_Tonnage_Data_20250918.csv,NetWeight,167.1,Weight
New_York_City_Council_Discretionary_Funding_20250918.csv,pricePERkg,21214.0,MonetaryValue
amazon_delivery.csv,col_l,72.778059,Coordinate
New_York_City_Climate_Projections__Temperature_and_Precipitation_20250922.csv,TempF,53.3°F,Temperature
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,actual_price,1404344,MonetaryValue
All Appliances.csv,FeeAmount,"₹9,994",MonetaryValue
amazon_delivery.csv,PositionY,78.498855,Coordinate
new_dataset_renamed.csv,c_we1ght_gr,0.913,Weight
new_dataset_renamed.csv,lbs:l0ad_val,0.048600000000000004,Weight
Street_Pavement_Rating_20250922.csv,Extent,221.474512893,Dimension
NYC_Citywide_Rolling_Calendar_Sales_20250918.csv,CostUSD,446000,MonetaryValue
SOCR-HeightWeight.csv,lenVal_cm,68.38226,Dimension
SOCR-HeightWeight.csv,hght_ft,69.11432,Dimension
DSNY_Monthly_Tonnage_Data_20250918.csv,KgValue,25.5,Weight
SOCR-HeightWeight.csv,Width,65.35452,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,dimension,"18,350",Dimension
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,offers.price,1300000.0,MonetaryValue
new_dataset_renamed.csv,Mass,0.06,Weight
DOE_Building_Space_Usage_20250922.csv,height,172.0,Dimension
Good_Food_Purchasing_Data_20250918.csv,fare__,827.0,MonetaryValue
qdq3-9eqn_first_20000_rows.csv,BodyTemp,60.296,Temperature
All Appliances.csv,Expense,"₹2,120",MonetaryValue
new_dataset_renamed.csv,lenVal_cm,6-0,Dimension
Street_Pavement_Rating_20250922.csv,val_misura,292.186254343,Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Length,"13,818",Dimension
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Area,"11,092",Dimension
Fee_Charges_20250918.csv,ratEval_usd_,16514878,MonetaryValue
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,Extent,3947,Dimension
NYC_Parks_Monuments_20250922.csv,Long,1037017.0637450516,Coordinate
Harbor_Water_Quality_20250922.csv,airtemp,24.48,Temperature
Good_Food_Purchasing_Data_20250918.csv,offers.price,7865.0,MonetaryValue
Good_Food_Purchasing_Data_20250918.csv,fund_amt£,34271.0,MonetaryValue
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,gps__POS?,961462.0,Coordinate
Real_Property_Income_and_Expense_Form_non-compliance_list_20250922.csv,cord_val_,40.610036,Coordinate
DSNY_Monthly_Tonnage_Data_20250918.csv,RESORGANICSTONS,363.0,Weight
NYC_Citywide_Annualized_Calendar_Sales_Update_20250922.csv,hght_ft,564,Dimension
new_dataset_renamed.csv,col_l,41.2004543,Coordinate
NYC_Parks_Monuments_20250922.csv,Y Coordinate,208495.0620622337,Coordinate
Revised_Notice_of_Property_Value__RNOPV__20250918.csv,actual_price,5492.0,MonetaryValue
